Company,JobComplete,IssuedComplete,JobNum,AssemblySeq,MtlSeq,PartNum,Description,QtyPer,RequiredQty,IUM,LeadTime,RelatedOperation,MtlBurRate,EstMtlBurUnitCost,EstUnitCost,IssuedQty,TotalCost,MtlBurCost,ReqDate,WarehouseCode,SalvagePartNum,SalvageDescription,SalvageQtyPer,SalvageUM,SalvageMtlBurRate,SalvageUnitCredit,SalvageEstMtlBurUnitCredit,SalvageQtyToDate,SalvageCredit,SalvageMtlBurCredit,MfgComment,VendorNum,PurPoint,BuyIt,Ordered,PurComment,BackFlush,EstScrap,EstScrapType,FixedQty,FindNum,RevisionNum,SndAlrtCmpl,RcvInspectionReq,Plant,Direct,MaterialMtlCost,MaterialLabCost,MaterialSubCost,MaterialBurCost,SalvageMtlCredit,SalvageLbrCredit,SalvageBurCredit,SalvageSubCredit,APSAddResType,CallNum,CallLine,ProdCode,UnitPrice,BillableUnitPrice,DocBillableUnitPrice,ResReasonCode,PricePerCode,Billable,ShippedQty,DocUnitPrice,QtyStagedToDate,AddedMtl,MiscCharge,MiscCode,SCMiscCode,RFQNeeded,RFQVendQuotes,RFQNum,RFQLine,RFQStat,AnalysisCode,GlbRFQ,WhseAllocFlag,WIReqDate,Rpt1BillableUnitPrice,Rpt2BillableUnitPrice,Rpt3BillableUnitPrice,Rpt1UnitPrice,Rpt2UnitPrice,Rpt3UnitPrice,BaseRequiredQty,BaseUOM,Weight,WeightUOM,ReqRefDes,BasePartNum,BaseRevisionNum,SelectForPicking,StagingWarehouseCode,StagingBinNum,PickError,EstMtlUnitCost,EstLbrUnitCost,EstBurUnitCost,EstSubUnitCost,SalvageEstMtlUnitCredit,SalvageEstLbrUnitCredit,SalvageEstBurUnitCredit,SalvageEstSubUnitCredit,LoanedQty,BorrowedQty,ReassignSNAsm,GeneralPlanInfo,EstStdDescription,PricingUOM,RemovedFromPlan,IsPOCostingMaintained,EstStdType,POCostingFactor,PlannedQtyPerUnit,POCostingDirection,POCostingUnitVal,GroupSeq,SysRowID,OrigStructTag,OrigGroupSeq,ShowStatusIcon,ContractID,LinkToContract,StagingLotNum,PCLinkRemoved
HEM,0,0,56757,0,1,CONV,Conversion,1,700,EA,0,1,0,0,0,84,125.16,0,2017-09-28,FGI,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,,0,0,MfgSys,0,125.16,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2017-09-28,0,0,0,0,0,0,700,EA,0,,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,5C012799-F276-405D-9658-BCB904B23576,,0,,,0,,0
HEM,1,0,63152,0,1,CONV,Conversion,1,15,EA,0,1,0,0,0,45,4650.97,0,2017-09-28,FGI,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,,0,0,MfgSys,0,475.55,1331.6,970.74,1873.08,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2017-09-28,0,0,0,0,0,0,15,EA,0,,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,85EB1FFD-D1EF-4296-AB3A-928B6AD48189,,0,,,0,,0
HEM,0,0,63530,0,1,CONV,Conversion,1,75,EA,0,1,0,0,0,14.5,56.71,0,2017-09-28,FGI,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,,0,0,MfgSys,0,56.71,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2017-09-28,0,0,0,0,0,0,75,EA,0,,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,90ECEA29-AE09-4595-A451-6BBF646D9E47,,0,,,0,,0
HEM,1,0,64253,0,1,CONV,Conversion,1,786,EA,0,1,0,0,0,213.33,866.12,0,2017-09-28,FGI,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,,0,0,MfgSys,0,866.12,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2017-09-28,0,0,0,0,0,0,786,EA,0,,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,64EB3EBB-01A4-4A05-B3C6-1E230F063846,,0,,,0,,0
HEM,1,0,64506,0,1,CONV,Conversion,1,100,EA,0,1,0,0,0,14.12,21.04,0,2017-09-28,FGI,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,,0,0,MfgSys,0,21.04,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2017-09-28,0,0,0,0,0,0,100,EA,0,,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,C1863AAA-3C9E-44AF-947C-62733F78A365,,0,,,0,,0
HEM,1,0,64640,0,1,CONV,Conversion,1,29,EA,0,1,0,0,0,9.94,80.68,0,2017-09-28,FGI,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,,0,0,MfgSys,0,80.68,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2017-09-28,0,0,0,0,0,0,29,EA,0,,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,A4883DF9-8CE1-4494-B14B-FA253FF04C35,,0,,,0,,0
HEM,1,1,64687,0,10,MS21042-5,"Nut, Self Locking",1,50,EA,0,30,0,0,0,50,25.5,0,2017-12-11,FGI,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,M,0,0,MfgSys,0,0,0,25.5,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,50,0,0,,,0,0,0,0,,,0,0,2017-12-11,0,0,0,0,0,0,50,EA,0,,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,19A3BDE2-F2F7-4343-A530-1D4201BEBBA5,,0,,,0,,0
HEM,1,0,64822,0,1,CONV,Conversion,1,275,EA,0,1,0,0,0,75,1521,0,2017-09-28,FGI,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,,0,0,MfgSys,0,1521,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2017-09-28,0,0,0,0,0,0,275,EA,0,,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,FFD3035E-417B-4B22-890C-E55A7C624EA8,,0,,,0,,0
HEM,1,0,64888,0,1,CONV,Conversion,1,120,EA,0,1,0,0,0,46.17,1486.76,0,2017-09-28,FGI,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,,0,0,MfgSys,0,1486.76,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2017-09-28,0,0,0,0,0,0,120,EA,0,,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,06986B6E-853E-4C71-8EAF-27ACB94872A5,,0,,,0,,0
HEM,1,0,65658,0,1,CONV,Conversion,1,44,EA,0,1,0,0,0,44,225.39,0,2017-09-28,FGI,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,,0,0,MfgSys,0,118.12,21.38,43.12,42.77,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2017-09-28,0,0,0,0,0,0,44,EA,0,,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,28257C99-AED6-4D0F-84DC-5900BBBD35E9,,0,,,0,,0
HEM,1,0,65658,0,20,VC-725-16_YELLOW,"Yellow Cap W/ .725 Ø Id X 1"" Long",1,44,EA,0,1800,0,0,0,0,0,0,2017-10-31,FGI,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,,0,0,MfgSys,0,0,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2017-10-31,0,0,0,0,0,0,44,EA,0,,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,8110F6DD-F9CB-4ED9-AD8F-4C5F3A0A7349,,0,,,0,,0
HEM,0,0,65961,0,10,787179-10,Sleeve,1,33,EA,0,10,0,0,0,0,0,0,2018-06-11,FGI,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,N/C,0,0,MfgSys,0,0,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2018-06-11,0,0,0,0,0,0,33,EA,0,,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,A14E669C-2363-4CB7-B9B4-86EBE81EC24C,,0,,,0,,0
HEM,0,0,65961,0,20,787179-20,Wire,1,33,EA,0,10,0,0,0,0,0,0,2018-06-11,FGI,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,C,0,0,MfgSys,0,0,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2018-06-11,0,0,0,0,0,0,33,EA,0,,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,21BB8B6C-259E-4EA8-AD6B-2EEDBD953450,,0,,,0,,0
HEM,0,0,65961,0,30,787179-30,Screw,1,33,EA,0,10,0,0,0,0,0,0,2018-06-11,FGI,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,B,0,0,MfgSys,0,0,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2018-06-11,0,0,0,0,0,0,33,EA,0,,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,855EA18A-3C8A-44CB-93ED-A2967C3D90EB,,0,,,0,,0
HEM,0,0,65962,0,25,AMS5646_0.1875RD,AMS 5646 0.1875 RD (347),0.10084,5.042,FT,0,25,0,0,0.64,0,0,0,2018-08-07,PUR,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,P,0,0,MfgSys,0,0,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2018-08-07,0,0,0,0,0,0,5.042,FT,0,,0,,,0,,,,0.64,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,DFF775A1-7FA7-4345-A2B4-1A3DD2CA542B,,0,,,0,,0
HEM,1,0,66109,0,1,CONV,Conversion,1,20,EA,0,1,0,0,0,14,398.82,0,2017-09-28,FGI,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,,0,0,MfgSys,0,398.82,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2017-09-28,0,0,0,0,0,0,20,EA,0,,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,8BC7098B-AF96-467D-8ADB-B1BBF5E5FB6E,,0,,,0,,0
HEM,1,0,66386,0,1,CONV,Conversion,1,100,EA,0,1,0,0,0,112,101.99,0,2017-09-28,FGI,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,,0,0,MfgSys,0,101.99,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2017-09-28,0,0,0,0,0,0,100,EA,0,,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,4B61AD8D-24B7-42AD-952D-FBBD184B049C,,0,,,0,,0
HEM,1,0,66512,0,1,CONV,Conversion,1,75,EA,0,1,0,0,0,75,384.19,0,2017-09-28,FGI,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,,0,0,MfgSys,0,201.34,36.45,73.5,72.9,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2017-09-28,0,0,0,0,0,0,75,EA,0,,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,02F3D536-106A-4122-B3C5-24FAB08A8DCB,,0,,,0,,0
HEM,1,0,66642,0,1,CONV,Conversion,1,130,EA,0,1,0,0,0,72,164.16,0,2017-09-28,FGI,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,,0,0,MfgSys,0,164.16,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2017-09-28,0,0,0,0,0,0,130,EA,0,,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0D1830CD-5A7D-44CF-82FD-21B08DF26297,,0,,,0,,0
HEM,1,0,66702,0,1,CONV,Conversion,1,45,EA,0,1,0,0,0,3,15.93,0,2017-09-28,FGI,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,,0,0,MfgSys,0,15.93,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2017-09-28,0,0,0,0,0,0,45,EA,0,,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,EA12A819-19C0-42CC-94FA-280E2D77B98A,,0,,,0,,0
HEM,1,0,66702,0,20,CADMIUM_0.1250RD,CADMIUM 0.1250 RD (3006B WIRE),0.16667,7.5002,LBS,0,30,0,0,26.4,0,0,0,2017-10-05,PUR,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,,0,0,MfgSys,0,0,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2017-10-05,0,0,0,0,0,0,7.5002,LBS,0,,0,,,0,,,,26.4,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,F871AA34-78C7-4548-ADB7-816B9AD28B91,,0,,,0,,0
HEM,1,0,66744,0,1,CONV,Conversion,1,134,EA,0,1,0,0,0,114,3672,0,2017-09-28,FGI,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,,0,0,MfgSys,0,3672,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2017-09-28,0,0,0,0,0,0,134,EA,0,,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,27DD88E6-EE96-4DA8-BEC6-FFC9B9933E5E,,0,,,0,,0
HEM,1,1,66780,0,1,CONV,Conversion,1,9,EA,0,1,0,0,0,175,1712.98,0,2017-09-28,FGI,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,,0,0,MfgSys,0,497.51,351.69,366.19,497.59,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2017-09-28,0,0,0,0,0,0,9,EA,0,,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,231A9671-4114-4AFC-A021-3C88526BB7E9,,0,,,0,,0
HEM,1,0,67238,0,1,CONV,Conversion,1,250,EA,0,1,0,0,0,287,331.31,0,2017-09-28,FGI,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,,0,0,MfgSys,0,331.31,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2017-09-28,0,0,0,0,0,0,250,EA,0,,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,D5AFA276-3B0F-41FD-A9FD-78A84E0E6F0E,,0,,,0,,0
HEM,1,0,67363,0,1,CONV,Conversion,1,64,EA,0,1,0,0,0,65,4583.8,0,2017-09-28,FGI,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,,0,0,MfgSys,0,0,0,4583.8,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2017-09-28,0,0,0,0,0,0,64,EA,0,,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,2588B9A1-70B5-4C1C-B90E-F3261BCC49C5,,0,,,0,,0
HEM,1,0,67364,0,1,CONV,Conversion,1,65,EA,0,1,0,0,0,64,4513.28,0,2017-09-28,FGI,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,,0,0,MfgSys,0,0,0,4513.28,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2017-09-28,0,0,0,0,0,0,65,EA,0,,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,B117B699-5DD9-4EC0-AE6F-F9BDFD6DD59E,,0,,,0,,0
HEM,1,0,67443,0,1,CONV,Conversion,1,25,EA,0,1,0,0,0,2.5,93.69,0,2017-09-28,FGI,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,,0,0,MfgSys,0,93.69,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2017-09-28,0,0,0,0,0,0,25,EA,0,,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,EB815254-0B8D-4990-B635-DF68F419279A,,0,,,0,,0
HEM,1,1,67517,0,1,CONV,Conversion,1,14,EA,0,1,0,0,0,325,1687.98,0,2017-09-28,FGI,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,,0,0,MfgSys,0,872.46,226.98,361.56,226.98,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2017-09-28,0,0,0,0,0,0,14,EA,0,,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,22F8038A-18DF-4AA1-BB9A-AF4916530DE7,,0,,,0,,0
HEM,0,1,67519,0,1,CONV,Conversion,1,26,EA,0,1,0,0,0,125,993.45,0,2017-09-28,FGI,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,,0,0,MfgSys,0,331.8,173.83,171.88,315.94,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2017-09-28,0,0,0,0,0,0,26,EA,0,,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,69E5027D-F47C-4B90-9A5B-B7BFC830F249,,0,,,0,,0
HEM,0,0,67519,0,20,VC-725-16_YELLOW,"Yellow Cap W/ .725 Ø Id X 1"" Long",1,26,EA,0,1800,0,0,0,0,0,0,2018-06-29,FGI,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,,0,0,MfgSys,0,0,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2018-06-29,0,0,0,0,0,0,26,EA,0,,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,CFE137FA-B431-4949-9FEA-593C7085F334,,0,,,0,,0
HEM,1,0,67736,0,1,CONV,Conversion,1,47,EA,0,1,0,0,0,13,33.07,0,2017-09-28,FGI,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,,0,0,MfgSys,0,33.07,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2017-09-28,0,0,0,0,0,0,47,EA,0,,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,9C24D15C-BC44-4E62-89AB-F0E5EB5FDE76,,0,,,0,,0
HEM,0,0,67807,0,10,AN565AC1032H3,Setscrew,1,3,EA,0,10,0,0,0,0,0,0,2020-11-27,FGI,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,7,0,0,MfgSys,0,0,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2020-11-27,0,0,0,0,0,0,3,EA,0,,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,607678AF-744A-4B81-8283-E84015E24A0D,,0,,,0,,0
HEM,1,1,67849,0,20,788342-1,"Insert, Wear",1,13,EA,0,10,0,0,0,13,65.25,0,2017-10-05,FGI,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,N/C,0,0,MfgSys,0,1.45,0,63.8,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,13,0,0,,,0,0,0,0,,,0,0,2017-10-05,0,0,0,0,0,0,13,EA,0,,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,26830484-D3A3-427B-A62E-2DEA567CA862,,0,,,0,,0
HEM,1,1,67849,0,90,1024263-11,Cap,1,13,EA,0,10,0,0,0,13,2493.42,0,2017-10-05,FGI,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,N/C,0,0,MfgSys,0,53.84,1044.19,90.85,1304.54,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,13,0,0,,,0,0,0,0,,,0,0,2017-10-05,0,0,0,0,0,0,13,EA,0,,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,58E3B675-D3A5-48B1-ACD2-83734003CA35,,0,,,0,,0
HEM,1,1,67988,0,1,CONV,Conversion,1,26,EA,0,1,0,0,0,501,6096.76,0,2017-09-28,FGI,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,,0,0,MfgSys,0,2684.47,869.89,1115,1427.4,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2017-09-28,0,0,0,0,0,0,26,EA,0,,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,389B5AAE-9EBF-4F94-AD7D-ED51A2040FEC,,0,,,0,,0
HEM,1,0,67991,0,1,CONV,Conversion,1,57,EA,0,1,0,0,0,15.89,6271.01,0,2017-09-28,FGI,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,,0,0,MfgSys,0,6271.01,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2017-09-28,0,0,0,0,0,0,57,EA,0,,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,C66D86FB-3D47-4134-9FE0-4CFF4D720D27,,0,,,0,,0
HEM,1,0,68111,0,1,CONV,Conversion,1,246,EA,0,1,0,0,0,25.5,56.36,0,2017-09-28,FGI,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,,0,0,MfgSys,0,56.36,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2017-09-28,0,0,0,0,0,0,246,EA,0,,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,41AB0EE7-15C4-45F4-8290-1F5B8CC77E48,,0,Attention,,0,,0
HEM,0,0,68125,0,1,CONV,Conversion,1,155,EA,0,1,0,0,0,179,5028.41,0,2017-09-28,FGI,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,,0,0,MfgSys,0,574.68,1580.36,718.34,2155.03,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2017-09-28,0,0,0,0,0,0,155,EA,0,,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,5E4040FD-0156-4ED9-ADAA-227BA5FA9691,,0,,,0,,0
HEM,1,0,68231,0,1,CONV,Conversion,1,60,EA,0,1,0,0,0,37.3,202.91,0,2017-09-28,FGI,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,,0,0,MfgSys,0,202.91,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2017-09-28,0,0,0,0,0,0,60,EA,0,,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,FD4BBF5B-430C-461E-917F-D787CF9EBF2C,,0,,,0,,0
HEM,1,0,68275,0,1,CONV,Conversion,1,75,EA,0,1,0,0,0,26,72.28,0,2017-09-28,FGI,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,,0,0,MfgSys,0,72.28,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2017-09-28,0,0,0,0,0,0,75,EA,0,,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,3684FBF6-CDB3-42D5-BEC6-C711A47CD165,,0,,,0,,0
HEM,1,0,68302,0,1,CONV,Conversion,1,238,EA,0,1,0,0,0,9.5,93.02,0,2017-09-28,FGI,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,,0,0,MfgSys,0,93.02,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2017-09-28,0,0,0,0,0,0,238,EA,0,,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,D93874C7-1712-4ECE-B811-C6520D5E801F,,0,,,0,,0
HEM,1,0,68364,0,1,CONV,Conversion,1,200,EA,0,1,0,0,0,24,411.12,0,2017-09-28,FGI,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,,0,0,MfgSys,0,411.12,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2017-09-28,0,0,0,0,0,0,200,EA,0,,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,3EFF35A6-45B7-4BA3-ADC4-98FCE630F303,,0,,,0,,0
HEM,1,0,68377,0,1,CONV,Conversion,1,115,EA,0,1,0,0,0,14,450,0,2017-09-28,FGI,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,,0,0,MfgSys,0,450,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2017-09-28,0,0,0,0,0,0,115,EA,0,,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,804F1626-4804-4A45-A598-65F214083A4D,,0,,,0,,0
HEM,1,1,68378,0,10,775672-2,"Pin, Blade",1,60,EA,0,10,0,0,0,60,2084.16,0,2017-12-21,,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,J,0,0,MfgSys,1,196.22,291.98,1179.47,416.49,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2017-12-21,0,0,0,0,0,0,60,EA,0,,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,961D2B43-E735-4D08-A804-D3AAF64A5AF2,,0,Normal,,0,,0
