Company,CustNum,DocOrderAmt,OrderNum,OpenOrder,ShipViaCode,OrderDate,NeedByDate
HEM,237,382.60,60704,1,UPSG,2017-09-28,
HEM,240,1342.40,60705,1,FXST,2017-09-28,
HEM,240,1342.40,60706,1,FXST,2017-09-28,
HEM,237,562.87,60707,1,UPSG,2017-09-28,
HEM,237,1385.00,60708,1,UPSG,2017-09-28,
HEM,237,1011.00,60709,1,UPSG,2017-09-28,
HEM,237,0.00,60710,1,UPSG,2017-09-28,
HEM,237,0.00,60711,1,UPSG,2017-09-28,
HEM,237,107.52,60712,1,UPSG,2017-09-28,
HEM,237,33.44,60713,0,UPSG,2017-09-28,
HEM,237,1403.22,60714,1,UPSG,2017-09-28,
HEM,237,468.80,60715,1,UPSG,2017-09-28,
HEM,237,2925.00,60716,1,UPSG,2017-09-28,
HEM,237,162.30,60717,1,UPSG,2017-09-28,
HEM,237,929.50,60718,1,UPSG,2017-09-28,
HEM,237,1588.20,60719,1,UPSG,2017-09-28,
HEM,237,0.00,60720,1,UPSG,2017-09-28,
HEM,240,459.58,60721,0,FXST,2017-09-28,
HEM,237,1210.80,60722,0,UPSG,2017-09-28,
HEM,237,384.96,60723,1,UPSG,2017-09-28,
HEM,240,2673.92,60724,1,FXST,2017-09-28,
HEM,237,484.22,60725,1,UPSG,2017-09-28,
HEM,237,297.20,60726,1,UPSG,2017-09-28,
HEM,237,2957.35,60727,1,UPSG,2017-09-28,
HEM,237,565.44,60728,1,UPSG,2017-09-28,
HEM,237,57.00,60729,1,UPSG,2017-09-28,
HEM,237,2921.20,60730,1,UPSG,2017-09-28,
HEM,237,589.20,60731,1,UPSG,2017-09-28,
HEM,237,352.80,60732,1,UPSG,2017-09-28,
HEM,237,130.00,60733,0,UPSG,2017-09-28,
HEM,237,79.38,60734,1,UPSG,2017-09-28,
HEM,237,291.60,60735,1,UPSG,2017-09-28,
HEM,237,877.50,60736,0,UPSG,2017-09-28,
HEM,237,425.37,60737,1,UPSG,2017-09-28,
HEM,237,753.60,60738,1,UPSG,2017-09-28,
HEM,237,536.80,60739,1,UPSG,2017-09-28,
HEM,237,447.78,60740,1,UPSG,2017-09-28,
HEM,241,65.00,60741,1,FDXI,2017-09-28,
HEM,237,93.87,60742,1,UPSG,2017-09-28,
HEM,237,1311.20,60743,1,UPSG,2017-09-28,
HEM,237,567.00,60744,1,UPSG,2017-09-28,
HEM,237,4502.11,60745,1,UPSG,2017-09-28,
HEM,237,70.11,60746,1,UPSG,2017-09-28,
HEM,237,8406.24,60747,1,UPSG,2017-09-28,
HEM,237,824.50,60748,1,UPSG,2017-09-28,
HEM,237,333.72,60749,1,UPSG,2017-09-28,
HEM,237,564.00,60750,1,UPSG,2017-09-28,
HEM,237,85.95,60751,1,UPSG,2017-09-28,
HEM,237,420.90,60752,0,UPSG,2017-09-28,
HEM,237,353.48,60753,0,UPSG,2017-09-28,
HEM,237,160.90,60754,1,UPSG,2017-09-28,
HEM,237,2037.15,60755,1,UPSG,2017-09-28,
HEM,237,294.19,60756,0,UPSG,2017-09-28,
HEM,237,3531.90,60757,1,UPSG,2017-09-28,
HEM,237,6804.00,60758,1,UPSG,2017-09-28,
HEM,237,24.01,60759,1,UPSG,2017-09-28,
HEM,237,9534.42,60760,1,UPSG,2017-09-28,
HEM,237,448.35,60761,1,UPSG,2017-09-28,
HEM,237,132.80,60762,1,UPSG,2017-09-28,
HEM,241,2.12,60763,0,FDXI,2017-09-28,
HEM,241,0.00,60764,1,FDXI,2017-09-28,
HEM,237,803.70,60765,0,UPSG,2017-09-28,
HEM,237,326.00,60766,0,UPSG,2017-09-28,
HEM,237,0.00,60767,1,UPSG,2017-09-28,
HEM,237,369.60,60768,1,UPSG,2017-09-28,
HEM,237,2452.80,60769,1,UPSG,2017-09-28,
HEM,237,771.15,60770,1,UPSG,2017-09-28,
HEM,237,758.95,60771,1,UPSG,2017-09-28,
HEM,237,771.15,60772,1,UPSG,2017-09-28,
HEM,237,682.00,60773,1,UPSG,2017-09-28,
HEM,237,2000.28,60774,1,UPSG,2017-09-28,
HEM,237,296.25,60775,1,UPSG,2017-09-28,
HEM,237,0.00,60776,1,UPSG,2017-09-28,
HEM,237,0.00,60777,1,UPSG,2017-09-28,
HEM,237,972.00,60778,1,UPSG,2017-09-28,
HEM,237,469.54,60779,1,UPSG,2017-09-28,
HEM,237,3364.80,60780,1,UPSG,2017-09-28,
HEM,237,142.28,60781,1,UPSG,2017-09-28,
HEM,237,368.88,60782,1,UPSG,2017-09-28,
HEM,237,175.00,60783,0,UPSG,2017-09-28,
HEM,237,879.45,60784,1,UPSG,2017-09-28,
HEM,237,109.50,60785,0,UPSG,2017-09-28,
HEM,240,163.20,60786,1,FXST,2017-09-28,
HEM,237,1524.55,60787,1,UPSG,2017-09-28,
HEM,237,441.90,60788,1,UPSG,2017-09-28,
HEM,237,1076.94,60789,1,UPSG,2017-09-28,
HEM,237,530.46,60790,1,UPSG,2017-09-28,
HEM,237,1902.12,60791,1,UPSG,2017-09-28,
HEM,237,394.56,60792,0,UPSG,2017-09-28,
HEM,237,1438.40,60793,1,UPSG,2017-09-28,
HEM,237,569.40,60794,1,UPSG,2017-09-28,
HEM,237,2056.08,60795,1,UPSG,2017-09-28,
HEM,237,293.16,60796,1,UPSG,2017-09-28,
HEM,237,451.44,60797,0,UPSG,2017-09-28,
HEM,237,9.36,60798,1,UPSG,2017-09-28,
HEM,237,221.76,60799,0,UPSG,2017-09-28,
HEM,237,688.62,60800,1,UPSG,2017-09-28,
HEM,237,70.11,60801,1,UPSG,2017-09-28,
HEM,237,245.59,60802,1,UPSG,2017-09-28,
HEM,237,0.00,60803,1,UPSG,2017-09-28,
HEM,241,550.00,60804,1,FDXI,2017-09-28,
HEM,237,4385.20,60805,1,UPSG,2017-09-28,
HEM,237,462.50,60806,1,UPSG,2017-09-28,
HEM,237,977.47,60807,1,UPSG,2017-09-28,
HEM,237,777.60,60808,1,UPSG,2017-09-28,
HEM,237,5508.96,60809,1,UPSG,2017-09-28,
HEM,240,36.50,60810,1,FXST,2017-09-28,
HEM,241,531.04,60811,0,FDXI,2017-09-28,
HEM,237,253.75,60812,1,UPSG,2017-09-28,
HEM,237,2112.50,60813,1,UPSG,2017-09-28,
HEM,237,943.92,60814,1,UPSG,2017-09-28,
HEM,237,526.62,60815,1,UPSG,2017-09-28,
HEM,237,887.40,60816,1,UPSG,2017-09-28,
HEM,240,390.00,60817,0,FXST,2017-09-28,
HEM,237,749.40,60818,1,UPSG,2017-09-28,
HEM,237,750.54,60819,1,UPSG,2017-09-28,
HEM,237,640.92,60820,1,UPSG,2017-09-28,
HEM,237,466.40,60821,1,UPSG,2017-09-28,
HEM,237,163.00,60822,1,UPSG,2017-09-28,
HEM,237,1160.40,60823,0,UPSG,2017-09-28,
HEM,240,1201.20,60824,0,FXST,2017-09-28,
HEM,237,787.10,60825,1,UPSG,2017-09-28,
HEM,237,1015.56,60826,1,UPSG,2017-09-28,
HEM,237,1079.00,60827,1,UPSG,2017-09-28,
HEM,237,475.20,60828,1,UPSG,2017-09-28,
HEM,237,1488.00,60829,1,UPSG,2017-09-28,
HEM,237,300.39,60830,1,UPSG,2017-09-28,
HEM,237,815.50,60831,0,UPSG,2017-09-28,
HEM,237,275.00,60832,1,UPSG,2017-09-28,
HEM,237,938.40,60833,1,UPSG,2017-09-28,
HEM,237,20979.99,60834,1,UPSG,2017-09-28,
HEM,237,140.40,60835,1,UPSG,2017-09-28,
HEM,237,1389.06,60836,1,UPSG,2017-09-28,
HEM,237,3983.01,60837,1,UPSG,2017-09-28,
HEM,237,1162.00,60838,1,UPSG,2017-09-28,
HEM,241,1955.00,60839,1,FDXI,2017-09-28,
HEM,237,209.28,60840,1,UPSG,2017-09-28,
HEM,240,65.63,60841,1,FXST,2017-09-28,
HEM,240,1923.24,60842,1,FXST,2017-09-28,
HEM,237,119.95,60843,1,UPSG,2017-09-28,
HEM,237,218.65,60844,0,UPSG,2017-09-28,
HEM,237,1668.96,60845,1,UPSG,2017-09-28,
HEM,237,80.66,60846,1,UPSG,2017-09-28,
HEM,237,819.84,60847,1,UPSG,2017-09-28,
HEM,237,1060.00,60848,1,UPSG,2017-09-28,
HEM,237,195.12,60849,1,UPSG,2017-09-28,
HEM,237,775.52,60850,1,UPSG,2017-09-28,
HEM,237,284.31,60851,1,UPSG,2017-09-28,
HEM,237,42.36,60852,1,UPSG,2017-09-28,
HEM,237,1813.24,60853,1,UPSG,2017-09-28,
HEM,237,714.32,60854,0,UPSG,2017-09-28,
HEM,237,317.72,60855,1,UPSG,2017-09-28,
HEM,237,2006.42,60856,1,UPSG,2017-09-28,
HEM,237,1951.26,60857,1,UPSG,2017-09-28,
HEM,237,1944.00,60858,1,UPSG,2017-09-28,
HEM,241,0.00,60859,1,FDXI,2017-09-28,
HEM,237,0.00,60860,1,UPSG,2017-09-28,
HEM,237,232.00,60861,0,UPSG,2017-09-28,
HEM,237,6461.65,60862,1,UPSG,2017-09-28,
HEM,237,749.52,60863,1,UPSG,2017-09-28,
HEM,241,435.00,60864,0,FDXI,2017-09-28,
HEM,237,0.00,60865,1,UPSG,2017-09-28,
HEM,237,426.36,60866,1,UPSG,2017-09-28,
HEM,237,275.00,60867,1,UPSG,2017-09-28,
HEM,241,102.62,60868,0,FDXI,2017-09-28,
HEM,241,887.87,60869,1,FDXI,2017-09-28,
HEM,237,2266.00,60870,1,UPSG,2017-09-28,
HEM,237,782.98,60871,1,UPSG,2017-09-28,
HEM,237,4306.76,60872,1,UPSG,2017-09-28,
HEM,237,3784.00,60873,1,UPSG,2017-09-28,
HEM,237,635.00,60874,1,UPSG,2017-09-28,
HEM,237,744.00,60875,1,UPSG,2017-09-28,
HEM,237,1469.25,60876,1,UPSG,2017-09-28,
HEM,237,1170.00,60877,1,UPSG,2017-09-28,
HEM,237,4296.00,60878,1,UPSG,2017-09-28,
HEM,237,2899.12,60879,1,UPSG,2017-09-28,
HEM,237,880.00,60880,1,UPSG,2017-09-28,
HEM,237,43084.80,60881,1,UPSG,2017-09-28,
HEM,237,1013.32,60882,1,UPSG,2017-09-28,
HEM,237,6814.45,60883,1,UPSG,2017-09-28,
HEM,237,188.48,60884,1,UPSG,2017-09-28,
HEM,237,165.00,60885,1,UPSG,2017-09-28,
HEM,237,592.46,60886,1,UPSG,2017-09-28,
HEM,237,1984.50,60887,1,UPSG,2017-09-28,
HEM,237,802.90,60888,0,UPSG,2017-09-28,
HEM,237,11305.70,60889,1,UPSG,2017-09-28,
HEM,237,2520.80,60890,1,UPSG,2017-09-28,
HEM,237,158.92,60891,1,UPSG,2017-09-28,
HEM,237,483.30,60892,1,UPSG,2017-09-28,
HEM,237,1883.25,60893,1,UPSG,2017-09-28,
HEM,237,1608.00,60894,1,UPSG,2017-09-28,
HEM,237,10273.92,60895,1,UPSG,2017-09-28,
HEM,237,336873.67,60896,1,UPSG,2017-09-28,
HEM,237,3723.02,60897,1,UPSG,2017-09-28,
HEM,237,716.30,60898,1,UPSG,2017-09-28,
HEM,237,222029.71,60899,1,UPSG,2017-09-28,
HEM,237,136946.10,60900,1,UPSG,2017-09-28,
HEM,237,212984.63,60901,1,UPSG,2017-09-28,
HEM,237,23184.95,60902,1,UPSG,2017-09-28,
HEM,237,132510.17,60903,1,UPSG,2017-09-28,
HEM,272,10992.00,60904,1,TRK,2017-09-29,2018-04-30
HEM,272,11240.00,60905,1,TRK,2017-09-29,2018-03-30
HEM,272,5276.40,60906,1,TRK,2017-09-29,2018-03-30
HEM,41,1042.00,60907,0,UPSG,2017-09-29,2018-01-05
HEM,531,225.00,60908,0,YRTK,2017-09-29,2017-10-18
HEM,118,1111.20,60909,0,TRK,2017-09-29,2017-10-18
HEM,81,223.00,60910,0,YRTK,2017-09-30,2017-10-04
HEM,110,2440.00,60911,0,YRTK,2017-09-30,2017-10-27
HEM,341,2316.24,60912,0,UPSG,2017-09-30,2017-10-27
HEM,237,938.40,60913,0,UPSG,2017-09-30,2017-12-13
HEM,237,1020.00,60914,0,TRK,2017-09-30,2018-03-21
HEM,237,1251.00,60915,0,FXEC,2017-09-30,2018-05-17
HEM,237,2955.70,60916,1,TRK,2017-09-30,2018-07-16
HEM,237,0.00,60917,1,TRK,2017-09-30,2017-11-28
HEM,344,2609.75,60918,0,FDXI,2017-10-02,2017-10-03
HEM,344,3727.50,60919,0,FDXI,2017-10-02,2017-10-03
HEM,344,1587.01,60920,0,FDXI,2017-10-02,2017-10-03
HEM,456,1920.00,60921,0,UPSG,2017-10-02,2018-01-31
HEM,72,7407.00,60922,1,FXST,2017-10-02,2018-03-05
HEM,156,1100.00,60923,0,FXGD,2017-10-02,2018-01-26
HEM,395,391.00,60924,0,YRTK,2017-10-02,2017-10-20
HEM,1,244.80,60925,0,UPSG,2017-10-02,2017-10-20
HEM,32,1415.00,60926,0,UPSG,2017-10-02,2017-10-20
HEM,241,1185.94,60927,0,FDXI,2017-10-03,2017-11-25
HEM,237,881.76,60928,0,FXEC,2017-10-03,2017-12-26
HEM,1,108.48,60929,0,UPSG,2017-10-03,2017-10-27
HEM,272,4772.00,60930,0,TRK,2017-10-03,2018-04-20
HEM,272,3349.20,60931,1,TRK,2017-10-03,2018-06-22
HEM,272,4457.80,60932,1,TRK,2017-10-03,2018-07-06
HEM,272,3946.00,60933,1,TRK,2017-10-03,2018-06-22
HEM,213,656.25,60937,0,YRTK,2017-10-03,2017-10-19
HEM,503,250.00,60938,0,YRTK,2017-10-04,2017-10-10
HEM,237,1523.92,60939,1,TRK,2017-10-04,2018-02-28
HEM,239,43631.76,60942,1,DHL,2017-10-04,2018-01-01
HEM,237,1050.00,60943,1,TRK,2017-10-04,2017-12-13
HEM,348,12460.00,60944,1,UPSG,2017-10-04,2018-02-21
HEM,196,415.00,60945,0,UPSG,2017-10-04,2017-10-18
HEM,33,480.00,60947,0,UPSG,2017-10-05,2017-10-09
HEM,344,1053.00,60948,0,FDXI,2017-10-05,2018-03-02
HEM,237,1162.50,60949,0,TRK,2017-10-05,2017-11-13
HEM,237,4014.50,60950,1,FXGD,2017-10-05,2018-02-16
HEM,237,572.91,60951,0,TRK,2017-10-05,2018-03-02
HEM,72,1026.00,60952,0,FX2,2017-10-05,2017-10-31
HEM,237,1155.60,60953,0,TRK,2017-10-05,2017-12-30
HEM,352,0.00,60954,1,UPSG,2017-10-05,2017-12-29
HEM,352,748.00,60955,0,UPSG,2017-10-05,2017-12-29
HEM,240,1392.00,60956,0,FXST,2017-10-05,2017-10-13
HEM,344,4460.00,60957,0,FDXI,2017-10-06,2018-02-02
HEM,344,1443.75,60958,0,FDXI,2017-10-06,2018-02-02
HEM,72,900.00,60960,0,FX2,2017-10-06,2017-12-29
HEM,72,3305.00,60961,0,FXP1,2017-10-06,2017-12-29
HEM,323,3791.20,60962,0,DHL,2017-10-06,
HEM,237,39366.00,60963,0,TRK,2017-10-06,2017-10-22
HEM,237,637.20,60964,0,TRK,2017-10-06,2017-02-22
HEM,536,9429.00,60965,0,YRTK,2017-10-06,2017-10-06
HEM,237,167.50,60966,1,UPSG,2017-10-06,2017-09-08
HEM,237,4020.00,60967,1,TRK,2017-10-06,2017-10-08
HEM,237,5880.00,60968,1,TRK,2017-10-06,2017-09-15
HEM,237,245.00,60969,0,TRK,2017-10-06,2017-09-15
HEM,92,2510.00,60970,0,FXGD,2017-10-09,2018-02-16
HEM,115,32185.00,60971,1,FDXI,2017-10-09,
HEM,528,564.00,60972,0,DHL,2017-10-09,2018-01-10
HEM,352,0.00,60973,0,UPSG,2017-10-09,2018-01-24
HEM,352,4290.00,60974,0,UPSR,2017-10-09,2018-01-24
HEM,237,1964.40,60975,0,TRK,2017-10-09,2018-01-11
HEM,341,853.00,60976,0,UPSG,2017-10-09,2017-11-29
HEM,341,651.00,60977,0,UPSG,2017-10-09,2017-11-07
HEM,336,180.00,60978,0,TRK,2017-10-09,2017-10-17
HEM,530,474.00,60979,0,UPSW,2017-10-10,2017-10-30
HEM,503,200.00,60980,0,YRTK,2017-10-10,2017-10-16
HEM,238,202.80,60981,0,FDXI,2017-10-10,2018-02-15
HEM,240,3099.20,60982,1,FXST,2017-10-10,2018-02-27
HEM,237,2624.40,60983,1,TRK,2017-10-10,2018-01-05
HEM,237,4326.36,60984,1,TRK,2017-10-10,2017-12-31
HEM,1,14902.25,60985,0,UPSG,2017-10-10,2017-12-15
HEM,517,3861.00,60986,0,UPSG,2017-10-10,2018-01-25
HEM,229,3028.80,60987,0,UPSG,2017-10-10,2018-01-26
HEM,341,3301.25,60988,0,UPSG,2017-10-10,2017-10-31
HEM,72,2970.00,60989,1,FXST,2017-10-10,2018-02-28
HEM,272,14788.40,60990,1,TRK,2017-10-10,2018-05-28
HEM,237,6474.60,60993,0,TRK,2017-10-11,2017-11-03
HEM,237,0.00,60994,0,TRK,2017-10-11,2018-01-05
HEM,237,1718.80,60995,0,TRK,2017-10-11,2017-10-16
HEM,463,1225.00,60996,0,YRTK,2017-10-11,2017-10-31
HEM,237,1375.69,60997,0,TRK,2017-10-11,2018-02-05
HEM,568,11942.16,60998,1,UPSG,2017-10-11,2018-04-09
HEM,241,22067.64,60999,1,FDXI,2017-10-11,2018-04-27
HEM,72,5247.00,61000,1,FX2,2017-10-11,2018-02-28
HEM,1,2060.00,61001,0,UPSG,2017-10-12,2017-11-02
HEM,1,13440.00,61002,0,UPSG,2017-10-12,2018-01-12
HEM,1,17005.00,61003,0,UPSG,2017-10-12,
HEM,459,21044.00,61004,1,UPSG,2017-10-12,2017-11-16
HEM,341,665.00,61005,0,UPSG,2017-10-12,2017-11-06
HEM,341,1153.20,61006,0,UPSG,2017-10-12,2017-11-06
HEM,147,300.00,61007,0,YRTK,2017-10-12,2017-11-02
HEM,318,378.00,61008,0,UPSG,2017-10-12,2017-11-02
HEM,171,3567.60,61009,0,UPSG,2017-10-12,2017-11-01
HEM,332,2398.00,61010,0,UPSS,2017-10-12,2017-11-04
HEM,332,3270.00,61011,0,UPSS,2017-10-12,2017-11-03
HEM,123,975.00,61012,0,YRTK,2017-10-12,2017-12-15
HEM,72,676.50,61013,0,FX2,2017-10-12,2018-01-31
HEM,92,900.00,61014,0,FXGD,2017-10-12,2018-01-18
HEM,213,656.25,61015,0,YRTK,2017-10-12,2017-10-30
HEM,50,9765.00,61016,1,DHL,2017-10-13,2018-05-01
HEM,352,450.00,61017,0,UPSG,2017-10-13,2017-11-02
HEM,352,875.00,61018,0,UPSR,2017-10-13,2017-11-13
HEM,331,930.00,61019,0,FXGD,2017-10-13,2018-02-12
HEM,391,552.50,61020,0,YRTK,2017-10-13,2017-10-19
HEM,341,400.00,61021,0,UPSG,2017-10-13,2017-11-14
HEM,344,8845.08,61022,0,FDXI,2017-10-16,
HEM,344,1126.95,61023,0,FDXI,2017-10-16,2018-03-09
HEM,95,450.00,61024,0,UPSG,2017-10-16,2017-10-20
HEM,97,11050.00,61025,0,UPSG,2017-10-16,2018-02-16
HEM,156,6700.00,61027,0,FXGD,2017-10-16,2018-03-09
HEM,213,656.25,61028,0,YRTK,2017-10-16,2017-11-01
HEM,523,39861.60,61029,0,UPSG,2017-10-16,2018-04-05
HEM,290,5940.00,61030,0,UPSG,2017-10-16,2018-03-29
HEM,457,1530.00,61031,0,FDXI,2017-10-17,2018-04-10
HEM,457,725.76,61032,0,FDXI,2017-10-17,2018-03-06
HEM,457,31930.00,61033,1,FDXI,2017-10-17,2018-03-11
HEM,457,12920.00,61034,0,FDXI,2017-10-17,2018-03-11
HEM,237,990.00,61035,1,TRK,2017-10-17,2017-11-06
HEM,238,581.30,61036,0,FDXI,2017-10-17,2018-02-15
HEM,156,565.00,61041,0,FXGD,2017-10-17,2017-11-03
HEM,344,2048.00,61042,0,FDXI,2017-10-18,
HEM,237,1036.05,61043,0,TRK,2017-10-18,2018-01-03
HEM,237,10117.44,61044,1,FXGD,2017-10-18,2019-06-30
HEM,272,4268.00,61045,1,TRK,2017-10-18,2018-04-20
HEM,50,22017.50,61046,1,DHL,2017-10-18,2018-03-01
HEM,115,6625.00,61047,0,FDXI,2017-10-19,2018-02-15
HEM,276,4522.00,61048,0,UPSG,2017-10-19,2018-03-21
HEM,336,170.00,61049,0,TRK,2017-10-19,2017-10-27
HEM,72,0.00,61050,1,FX2,2017-10-19,2017-10-27
HEM,344,3072.30,61051,0,FDXI,2017-10-20,2018-01-08
HEM,565,390.00,61052,1,UPSG,2017-10-20,2017-12-18
HEM,565,426.00,61053,1,UPSG,2017-10-20,2017-12-18
HEM,72,1294.00,61054,0,FX2,2017-10-20,2017-10-27
HEM,72,14460.00,61055,1,FX2,2017-10-20,2018-05-01
HEM,237,1527.12,61056,1,UPSG,2017-10-20,2018-08-01
HEM,492,11850.00,61057,0,UPSG,2017-10-20,2018-02-28
HEM,344,875.44,61058,0,FDXI,2017-10-23,2018-01-12
HEM,381,525.00,61059,0,UPSG,2017-10-23,2017-11-20
HEM,290,13040.00,61061,0,UPSG,2017-10-23,2018-02-09
HEM,72,4480.00,61062,1,FX2,2017-10-23,2018-02-19
HEM,72,5520.00,61063,1,FX2,2017-10-23,2018-03-12
HEM,97,0.00,61064,1,UPSG,2017-10-23,2018-04-16
HEM,97,19137.50,61065,1,UPSG,2017-10-23,2018-04-16
HEM,412,549.48,61066,0,FDXI,2017-10-23,2018-03-08
HEM,336,330.00,61067,0,TRK,2017-10-23,2017-11-01
HEM,503,200.00,61068,0,YRTK,2017-10-24,2017-10-27
HEM,217,1943.10,61069,0,YRTK,2017-10-24,2017-11-13
HEM,344,1951.25,61070,0,FDXI,2017-10-24,2018-02-09
HEM,81,200.00,61071,0,YRTK,2017-10-24,2017-10-30
HEM,352,895.00,61072,0,UPSG,2017-10-24,2017-11-17
HEM,352,1280.00,61073,0,UPSG,2017-10-24,2017-12-05
HEM,92,3645.00,61074,0,FXGD,2017-10-24,2018-03-13
HEM,237,12974.80,61075,1,UPSG,2017-10-24,2017-12-18
HEM,148,2557.50,61076,1,UPSG,2017-10-24,
HEM,240,40.24,61077,1,FXST,2017-10-24,
HEM,237,787.16,61078,1,UPSG,2017-10-24,
HEM,237,0.00,61079,1,UPSG,2017-10-24,
HEM,237,366.00,61080,0,UPSG,2017-10-24,
HEM,237,658.80,61081,0,UPSG,2017-10-24,
HEM,237,193.50,61082,0,UPSG,2017-10-24,
HEM,237,0.00,61083,1,UPSG,2017-10-24,
HEM,237,226.40,61084,1,UPSG,2017-10-24,
HEM,237,1710.80,61085,0,UPSG,2017-10-24,
HEM,237,592.00,61086,0,UPSG,2017-10-24,
HEM,237,99.70,61087,0,UPSG,2017-10-24,
HEM,237,9870.30,61088,0,UPSG,2017-10-24,
HEM,237,48.50,61089,0,UPSG,2017-10-24,
HEM,237,7178.00,61090,0,UPSG,2017-10-24,
HEM,237,109.70,61091,1,UPSG,2017-10-24,
HEM,237,2523.10,61092,1,UPSG,2017-10-24,
HEM,237,0.00,61093,0,TRK,2017-10-24,
HEM,241,0.00,61094,1,FDXI,2017-10-24,
HEM,237,51.84,61095,1,UPSG,2017-10-24,
HEM,237,1689.97,61096,1,UPSG,2017-10-24,
HEM,237,406.60,61097,1,UPSG,2017-10-24,
HEM,400,1625.00,61098,0,FXP1,2017-10-25,2017-10-30
HEM,237,650.00,61100,0,UPSG,2017-10-25,2018-02-07
HEM,237,3092.70,61101,1,UPSG,2017-10-25,2018-04-11
HEM,237,1923.60,61102,1,UPSG,2017-10-25,2020-04-03
HEM,203,2232.00,61103,0,UPSG,2017-10-25,
HEM,156,830.40,61104,0,FXGD,2017-10-25,2018-02-28
HEM,213,656.25,61105,0,YRTK,2017-10-25,2017-11-10
HEM,1,415.33,61106,0,UPSG,2017-10-25,2017-11-01
HEM,55,1312.50,61107,1,UPSG,2017-10-25,2019-01-21
HEM,97,6470.00,61108,0,UPSG,2017-10-25,2018-03-28
HEM,344,1363.75,61109,0,FDXI,2017-10-25,2018-03-09
HEM,92,1960.00,61110,0,FXST,2017-10-26,2018-03-14
HEM,344,2999.50,61111,0,FDXI,2017-10-26,2018-04-06
HEM,568,4411.44,61112,1,UPSG,2017-10-26,2018-03-26
HEM,383,3800.00,61113,0,YRTK,2017-10-26,2017-11-14
HEM,72,1354.25,61114,0,FX2,2017-10-26,2018-01-31
HEM,547,375.00,61115,0,YRTK,2017-10-26,2017-11-15
HEM,237,1230.00,61116,0,UPSG,2017-10-26,2017-03-05
HEM,87,1482.50,61117,0,UPSG,2017-10-26,2017-11-14
HEM,351,416.65,61118,0,UPSG,2017-10-27,2017-10-30
HEM,237,6482.40,61119,1,UPSG,2017-10-27,2018-02-15
HEM,237,780.00,61120,0,TRK,2017-10-27,2018-03-29
HEM,237,3527.84,61121,1,UPSG,2017-10-27,2018-02-15
HEM,546,250.00,61122,0,YRTK,2017-10-27,2017-11-14
HEM,237,1892.00,61123,1,TRK,2017-10-27,2018-03-14
HEM,72,4732.50,61124,0,FXST,2017-10-27,2018-03-15
HEM,237,6403.29,61125,1,FXEC,2017-10-27,2018-02-26
HEM,237,0.00,61126,0,FX2,2017-10-27,
HEM,237,2827.20,61127,1,FX2,2017-10-27,
HEM,92,7590.00,61128,0,FXGD,2017-10-30,2018-02-01
HEM,118,1672.60,61129,0,TRK,2017-10-30,2017-11-17
HEM,336,300.00,61130,0,TRK,2017-10-30,2017-11-06
HEM,336,170.00,61131,0,TRK,2017-10-30,2017-11-06
HEM,237,2674.15,61132,0,UPSG,2017-10-30,2018-03-19
HEM,237,996.80,61133,1,TRK,2017-10-30,2018-02-21
HEM,383,1980.00,61134,0,YRTK,2017-10-30,2017-11-15
HEM,97,1280.00,61137,0,UPSG,2017-10-30,2018-02-26
HEM,341,1720.00,61138,0,UPSG,2017-10-30,2017-11-17
HEM,474,37206.00,61139,1,FXGD,2017-10-30,2018-02-09
HEM,474,14092.00,61140,1,FXGD,2017-10-30,2018-01-09
HEM,1,1306.25,61141,0,UPSG,2017-10-31,
HEM,124,350.00,61142,0,UPSG,2017-10-31,2017-11-27
HEM,553,450.00,61143,0,YRTK,2017-10-31,2017-11-21
HEM,81,217.00,61144,0,YRTK,2017-10-31,2017-11-03
HEM,481,4323.00,61145,0,DHL,2017-11-01,
HEM,238,557.69,61146,0,FDXI,2017-11-01,2018-02-02
HEM,352,536.00,61147,0,UPSG,2017-11-01,2017-12-01
HEM,241,196.20,61148,0,FDXI,2017-11-01,2017-11-01
HEM,241,224.50,61149,0,FDXI,2017-11-01,2017-11-01
HEM,241,236.30,61150,0,FDXI,2017-11-01,2017-11-01
HEM,149,1830.00,61151,0,UPSG,2017-11-01,
HEM,237,1318.40,61152,1,UPSG,2017-11-01,2018-01-09
HEM,341,959.10,61153,0,UPSG,2017-11-01,2017-11-16
HEM,398,175.00,61154,0,FXGD,2017-11-01,2017-11-10
HEM,566,4199.20,61155,1,UPSG,2017-11-01,2018-04-30
HEM,1,7500.00,61156,0,UPSG,2017-11-01,2017-12-29
HEM,463,1372.50,61157,0,YRTK,2017-11-01,2017-11-21
HEM,156,1130.00,61158,0,FXGD,2017-11-02,2017-11-03
HEM,237,2331.42,61159,1,FX2,2017-11-02,
HEM,237,2173.28,61160,1,TRK,2017-11-02,
HEM,237,4998.00,61161,1,TRK,2017-11-02,2018-02-01
HEM,241,317.82,61162,0,FDXI,2017-11-02,2018-02-01
HEM,362,125.00,61163,0,YRTK,2017-11-02,2017-11-22
HEM,84,698.25,61164,0,UPSG,2017-11-02,2017-11-09
HEM,352,0.00,61165,0,UPSG,2017-11-02,2018-03-22
HEM,352,2827.20,61166,1,UPSG,2017-11-02,2018-03-22
HEM,383,1945.00,61167,0,YRTK,2017-11-02,2017-11-20
HEM,171,285.00,61168,0,UPSG,2017-11-03,2017-11-27
